filter,eta,sparse_input,beta,dim,mse
GradientRule,0.25,true,0.1,64,1.3668273952694026
GradientRule,0.25,false,0.025,128,0.8761353152446538
GradientRule,0.25,true,0.1,128,1.423138231827928
GradientRule,0.25,false,0.017677669529663688,256,0.9776482664882844
GradientRule,0.25,true,0.1,256,1.2561810222582859
GradientRule,0.25,false,0.0125,512,1.0312235970853743
GradientRule,0.25,true,0.1,512,1.1117120446640438
GradientRule,0.25,false,0.008838834764831844,1024,1.0467274589605609
GradientRule,0.25,true,0.1,1024,1.0127901991381263
GradientRule,0.25,false,0.00625,2048,1.0354180958743244
GradientRule,0.25,true,0.1,2048,0.9928356541420347
GradientRule,0.125,false,0.1,8,0.3048564488797349
GradientRule,0.125,true,0.1,8,0.3142119317031599
GradientRule,0.125,false,0.05,32,0.6214217597604382
GradientRule,0.125,false,0.07071067811865475,16,0.46986980508888837
GradientRule,0.125,true,0.1,32,1.0208524879059324
GradientRule,0.125,false,0.035355339059327376,64,0.7921185704721103
GradientRule,0.125,true,0.1,16,0.7909354320225355
GradientRule,0.125,true,0.1,64,1.1968036233629704
GradientRule,0.125,false,0.025,128,0.8857368491429355
GradientRule,0.125,true,0.1,128,1.3177813584769091
GradientRule,0.125,false,0.017677669529663688,256,0.9617615796225031
GradientRule,0.125,true,0.1,256,1.1002872628254865
GradientRule,0.125,false,0.0125,512,0.9985178985007761
GradientRule,0.125,true,0.1,512,1.0097209302547814
GradientRule,0.125,false,0.008838834764831844,1024,1.0117829685021829
GradientRule,0.125,true,0.1,1024,0.9926775205780696
GradientRule,0.125,false,0.00625,2048,1.0063298628727724
GradientRule,0.125,true,0.1,2048,0.9966184042157115
GradientRule,0.0625,false,0.1,8,0.47157105781836317
GradientRule,0.0625,true,0.1,8,0.41298334672943215
GradientRule,0.0625,false,0.05,32,0.7371292702531039
GradientRule,0.0625,false,0.07071067811865475,16,0.6216077171213498
GradientRule,0.0625,true,0.1,32,1.0446186019390216
GradientRule,0.0625,false,0.035355339059327376,64,0.9183008655088721
GradientRule,0.0625,true,0.1,16,0.8079706970234543
GradientRule,0.0625,true,0.1,64,1.1059435426480058
GradientRule,0.0625,false,0.025,128,0.9524062646565897
GradientRule,0.0625,true,0.1,128,1.1782067096593019
GradientRule,0.0625,false,0.017677669529663688,256,0.9650914267642837
GradientRule,0.0625,true,0.1,256,1.0365068109794544
GradientRule,0.0625,false,0.0125,512,0.9830754211040486
GradientRule,0.0625,true,0.1,512,0.9806485501886552
GradientRule,0.0625,false,0.008838834764831844,1024,0.999440739639649
GradientRule,0.0625,true,0.1,1024,0.9898697416992427
GradientRule,0.0625,false,0.00625,2048,0.9954413862058387
GradientRule,0.0625,true,0.1,2048,0.9979817208809506
GradientRule,0.03125,false,0.1,8,0.517301923030119
GradientRule,0.03125,true,0.1,8,0.5380531279927514
GradientRule,0.03125,false,0.05,32,0.8739824245270034
GradientRule,0.03125,false,0.07071067811865475,16,0.7884608814625264
GradientRule,0.03125,true,0.1,32,1.0101112803660985
GradientRule,0.03125,false,0.035355339059327376,64,0.9514093077253063
GradientRule,0.03125,true,0.1,16,0.7844843504364398
GradientRule,0.03125,true,0.1,64,0.9775442273508034
GradientRule,0.03125,false,0.025,128,0.9641424068052042
GradientRule,0.03125,true,0.1,128,1.026945613556128
GradientRule,0.03125,false,0.017677669529663688,256,0.9747968436537965
GradientRule,0.03125,true,0.1,256,0.9606915891586911
GradientRule,0.03125,false,0.0125,512,0.9899715830129544
GradientRule,0.03125,true,0.1,512,0.9903265626014878
GradientRule,0.03125,false,0.008838834764831844,1024,0.9794955556059551
GradientRule,0.03125,true,0.1,1024,0.9988375725380771
GradientRule,0.03125,false,0.00625,2048,1.0038141363931623
GradientRule,0.03125,true,0.1,2048,0.9944196056128349
GradientRule,0.015625,false,0.1,8,0.6619650824119121
GradientRule,0.015625,true,0.1,8,0.7363474955409854
GradientRule,0.015625,false,0.05,32,0.9149585773343818
GradientRule,0.015625,false,0.07071067811865475,16,0.77705379305497
GradientRule,0.015625,false,0.035355339059327376,64,0.9994353477665966
GradientRule,0.015625,true,0.1,32,0.9732074659542367
GradientRule,0.015625,true,0.1,16,0.9175665619136473
GradientRule,0.015625,true,0.1,64,1.0070194397792414
GradientRule,0.015625,false,0.025,128,0.9941318129239974
GradientRule,0.015625,true,0.1,128,1.00288352233311
GradientRule,0.015625,false,0.017677669529663688,256,0.9753836392609562
GradientRule,0.015625,true,0.1,256,0.9874712534332303
GradientRule,0.015625,false,0.0125,512,0.9781539494547445
GradientRule,0.015625,true,0.1,512,0.9902390043289733
GradientRule,0.015625,false,0.008838834764831844,1024,0.9960728281644913
GradientRule,0.015625,true,0.1,1024,0.9964491928701031
GradientRule,0.015625,false,0.00625,2048,0.9967448861885024
GradientRule,0.015625,true,0.1,2048,1.0228312007093603
GradientRule,0.0078125,false,0.1,8,0.6505443007003945
GradientRule,0.0078125,true,0.1,8,0.7585763995656063
GradientRule,0.0078125,false,0.05,32,0.8729430092522321
GradientRule,0.0078125,true,0.1,32,0.8776837822476394
GradientRule,0.0078125,false,0.07071067811865475,16,0.7839549829247258
GradientRule,0.0078125,false,0.035355339059327376,64,1.013150196398733
GradientRule,0.0078125,true,0.1,16,0.9180341263493587
GradientRule,0.0078125,true,0.1,64,1.0168969895906843
GradientRule,0.0078125,false,0.025,128,0.9340765396850002
GradientRule,0.0078125,true,0.1,128,0.9542786301004186
GradientRule,0.0078125,false,0.017677669529663688,256,0.9870151566077165
GradientRule,0.0078125,true,0.1,256,1.0030269024468421
GradientRule,0.0078125,false,0.0125,512,0.9933784868397915
GradientRule,0.0078125,true,0.1,512,1.0035279187811745
GradientRule,0.0078125,false,0.008838834764831844,1024,1.0101982754613714
GradientRule,0.0078125,true,0.1,1024,0.9951175932413789
GradientRule,0.0078125,false,0.00625,2048,0.9993083134806818
GradientRule,0.0078125,true,0.1,2048,1.0153676934856286
GradientRule,0.00390625,false,0.1,8,0.7845636867053332
GradientRule,0.00390625,true,0.1,8,0.9637329922167032
GradientRule,0.00390625,false,0.05,32,0.9550550908543766
GradientRule,0.00390625,true,0.1,32,0.987115748448857
GradientRule,0.00390625,false,0.07071067811865475,16,0.9473920220489197
GradientRule,0.00390625,false,0.035355339059327376,64,0.9313283949714117
GradientRule,0.00390625,true,0.1,16,0.895198355203424
GradientRule,0.00390625,true,0.1,64,0.967273551057897
GradientRule,0.00390625,false,0.025,128,0.9748103081616802
GradientRule,0.00390625,true,0.1,128,0.9519984901860302
GradientRule,0.00390625,false,0.017677669529663688,256,1.0233032453113142
GradientRule,0.00390625,true,0.1,256,0.9937800365908489
GradientRule,0.00390625,false,0.0125,512,0.9947644620684047
GradientRule,0.00390625,true,0.1,512,0.9960061927322484
GradientRule,0.00390625,false,0.008838834764831844,1024,0.9953392347276073
GradientRule,0.00390625,true,0.1,1024,0.9871657477790232
GradientRule,0.00390625,false,0.00625,2048,1.0036134130744412
GradientRule,0.00390625,true,0.1,2048,0.9890393266805164
GradientRule,0.001953125,false,0.1,8,0.8512611734152903
GradientRule,0.001953125,true,0.1,8,0.9181265429836447
GradientRule,0.001953125,false,0.05,32,0.914093406068621
GradientRule,0.001953125,false,0.07071067811865475,16,1.0230070683311483
GradientRule,0.001953125,true,0.1,32,1.0348867338943117
GradientRule,0.001953125,false,0.035355339059327376,64,1.0264421765630654
GradientRule,0.001953125,true,0.1,16,1.0811354120896177
GradientRule,0.001953125,true,0.1,64,1.0039106906576702
GradientRule,0.001953125,false,0.025,128,0.9935435922770878
GradientRule,0.001953125,true,0.1,128,1.0469243168128108
GradientRule,0.001953125,false,0.017677669529663688,256,0.9723737484949331
GradientRule,0.001953125,true,0.1,256,0.976395898805959
GradientRule,0.001953125,false,0.0125,512,1.0088935020559562
GradientRule,0.001953125,true,0.1,512,0.9792267362181334
GradientRule,0.001953125,false,0.008838834764831844,1024,0.9894801042366738
GradientRule,0.001953125,true,0.1,1024,1.0007882945518252
GradientRule,0.001953125,false,0.00625,2048,0.9964770049470789
GradientRule,0.001953125,true,0.1,2048,0.9932537785515168
GradientRule,1.0,false,0.1,8,0.5392763685749657
GradientRule,1.0,true,0.1,8,0.5538585510942947
GradientRule,1.0,false,0.05,32,0.6783483042834837
GradientRule,1.0,false,0.07071067811865475,16,0.6046121998678793
GradientRule,1.0,true,0.1,32,1.4979432995494582
GradientRule,1.0,true,0.1,16,0.7723678327256939
GradientRule,1.0,false,0.035355339059327376,64,0.7480144636653973
GradientRule,1.0,true,0.1,64,2.24884585472981
GradientRule,1.0,false,0.025,128,0.9392664114006464
GradientRule,1.0,true,0.1,128,2.41750037022122
GradientRule,1.0,false,0.017677669529663688,256,1.1098012063198857
GradientRule,1.0,true,0.1,256,2.360862371847647
GradientRule,1.0,false,0.0125,512,1.259649384434233
GradientRule,1.0,true,0.1,512,1.7749519580738315
GradientRule,1.0,false,0.008838834764831844,1024,1.3571340027175403
GradientRule,1.0,true,0.1,1024,1.3299299013471177
GradientRule,1.0,false,0.00625,2048,1.379924126607543
GradientRule,1.0,true,0.1,2048,1.0483712471688924
GradientRule,0.5,false,0.1,8,0.32715144246422384
GradientRule,0.5,true,0.1,8,0.31892044722427465
GradientRule,0.5,false,0.05,32,0.4905878493424183
GradientRule,0.5,false,0.07071067811865475,16,0.39489656157950026
GradientRule,0.5,true,0.1,32,1.294419612225238
GradientRule,0.5,false,0.035355339059327376,64,0.6709536383208902
GradientRule,0.5,true,0.1,16,0.5893154985147526
GradientRule,0.5,true,0.1,64,1.7411351930862082
GradientRule,0.5,false,0.025,128,0.8825935386298628
GradientRule,0.5,true,0.1,128,1.7259202865646308
GradientRule,0.5,false,0.017677669529663688,256,1.0182312469792856
GradientRule,0.5,true,0.1,256,1.4566196206400561
GradientRule,0.5,false,0.0125,512,1.1194395555427934
GradientRule,0.5,true,0.1,512,1.440179927548126
GradientRule,0.5,false,0.008838834764831844,1024,1.178697535254318
GradientRule,0.5,true,0.1,1024,1.065776964016348
GradientRule,0.5,false,0.00625,2048,1.147167477983517
GradientRule,0.5,true,0.1,2048,1.006161304804595
GradientRule,0.25,false,0.1,8,0.2823915457269776
GradientRule,0.25,true,0.1,8,0.2676247022710424
GradientRule,0.25,false,0.05,32,0.5700219325700049
GradientRule,0.25,false,0.07071067811865475,16,0.34149726863587
GradientRule,0.25,true,0.1,32,1.1123117584110465
GradientRule,0.25,false,0.035355339059327376,64,0.7332004875894783
GradientRule,0.25,true,0.1,16,0.6375720709782554
GradientRule,0.25,true,0.1,64,1.3967049128132896
GradientRule,0.25,false,0.025,128,0.8531697534821796
GradientRule,0.25,true,0.1,128,1.3533903251936852
GradientRule,0.25,false,0.017677669529663688,256,1.0051598032697797
GradientRule,0.25,true,0.1,256,1.4310649553131585
GradientRule,0.25,false,0.0125,512,1.0530229401717197
GradientRule,0.25,true,0.1,512,1.0450592200886297
GradientRule,0.25,false,0.008838834764831844,1024,1.0473976285528908
GradientRule,0.25,true,0.1,1024,1.0194384099569505
GradientRule,0.25,false,0.00625,2048,1.0359620418039557
GradientRule,0.25,true,0.1,2048,0.9989370103809517
GradientRule,0.125,false,0.1,8,0.3357396172227654
GradientRule,0.125,true,0.1,8,0.3664722823451364
GradientRule,0.125,false,0.05,32,0.6793652244644326
GradientRule,0.125,false,0.07071067811865475,16,0.45120494877523337
GradientRule,0.125,true,0.1,32,1.0930143460621384
GradientRule,0.125,true,0.1,16,0.6591339869295282
GradientRule,0.125,false,0.035355339059327376,64,0.8000739789166658
GradientRule,0.125,true,0.1,64,1.235522183099863
GradientRule,0.125,false,0.025,128,0.9488095293661374
GradientRule,0.125,true,0.1,128,1.304439013282262
GradientRule,0.125,false,0.017677669529663688,256,0.9976453602783595
GradientRule,0.125,true,0.1,256,1.1266494549954775
GradientRule,0.125,false,0.0125,512,0.9900291163190654
GradientRule,0.125,true,0.1,512,1.0189483866852729
GradientRule,0.125,false,0.008838834764831844,1024,1.007637876282151
GradientRule,0.125,true,0.1,1024,0.9971360163618337
GradientRule,0.125,false,0.00625,2048,1.0062400172697807
GradientRule,0.125,true,0.1,2048,0.9988924431483849
GradientRule,0.0625,false,0.1,8,0.47971123463180043
GradientRule,0.0625,true,0.1,8,0.37198773417612063
GradientRule,0.0625,false,0.05,32,0.7329664528069203
GradientRule,0.0625,false,0.07071067811865475,16,0.600717427468128
GradientRule,0.0625,true,0.1,32,0.9459861675789356
GradientRule,0.0625,false,0.035355339059327376,64,0.87843199296275
GradientRule,0.0625,true,0.1,16,0.659660361359257
GradientRule,0.0625,true,0.1,64,1.1155997981779835
GradientRule,0.0625,false,0.025,128,0.9408522957200731
GradientRule,0.0625,true,0.1,128,1.1358435788291485
GradientRule,0.0625,false,0.017677669529663688,256,0.981753070106605
GradientRule,0.0625,true,0.1,256,1.0764020256265654
GradientRule,0.0625,false,0.0125,512,0.9623835443924464
GradientRule,0.0625,true,0.1,512,1.0095912756110845
GradientRule,0.0625,false,0.008838834764831844,1024,0.9773515642466961
GradientRule,0.0625,true,0.1,1024,0.9905534770424532
GradientRule,0.0625,false,0.00625,2048,0.9967200564603692
GradientRule,0.0625,true,0.1,2048,0.9973481531466961
GradientRule,0.03125,false,0.1,8,0.5843884427322085
GradientRule,0.03125,true,0.1,8,0.4970686524816869
GradientRule,0.03125,false,0.05,32,0.7954603786939215
GradientRule,0.03125,true,0.1,32,0.9199046539292688
GradientRule,0.03125,false,0.07071067811865475,16,0.8259599185060756
GradientRule,0.03125,false,0.035355339059327376,64,0.9104831710574414
GradientRule,0.03125,true,0.1,16,0.7451943358971772
GradientRule,0.03125,true,0.1,64,0.9945962895931619
GradientRule,0.03125,false,0.025,128,0.9633227654492027
GradientRule,0.03125,true,0.1,128,1.0365707756580305
GradientRule,0.03125,false,0.017677669529663688,256,0.957968546254997
GradientRule,0.03125,true,0.1,256,0.9869514688682731
GradientRule,0.03125,false,0.0125,512,0.9915120697965628
GradientRule,0.03125,true,0.1,512,0.9989541530157476
GradientRule,0.03125,false,0.008838834764831844,1024,1.0006480769659711
GradientRule,0.03125,true,0.1,1024,0.996316553329367
GradientRule,0.03125,false,0.00625,2048,1.003416331431146
GradientRule,0.03125,true,0.1,2048,0.992468821892547
GradientRule,0.015625,false,0.1,8,0.6175148396903577
GradientRule,0.015625,true,0.1,8,0.7033024553599266
GradientRule,0.015625,false,0.05,32,0.9298997317326004
GradientRule,0.015625,false,0.07071067811865475,16,0.8830061249313093
GradientRule,0.015625,true,0.1,32,1.0477761965256338
GradientRule,0.015625,false,0.035355339059327376,64,0.9530418309270123
GradientRule,0.015625,true,0.1,16,0.9181473845742086
GradientRule,0.015625,true,0.1,64,1.0044822386901529
GradientRule,0.015625,false,0.025,128,0.9775669074218287
GradientRule,0.015625,true,0.1,128,1.0263593585751087
GradientRule,0.015625,false,0.017677669529663688,256,0.9812662805370184
GradientRule,0.015625,true,0.1,256,1.0177849034873245
GradientRule,0.015625,false,0.0125,512,1.0072353163477408
GradientRule,0.015625,true,0.1,512,1.0001370662977032
GradientRule,0.015625,false,0.008838834764831844,1024,0.9837024172361009
GradientRule,0.015625,true,0.1,1024,0.9992203493094775
GradientRule,0.015625,false,0.00625,2048,1.0019739033936728
GradientRule,0.015625,true,0.1,2048,0.9865362502582399
GradientRule,0.0078125,false,0.1,8,0.750916678332661
GradientRule,0.0078125,true,0.1,8,0.9493868043388428
GradientRule,0.0078125,false,0.05,32,0.9780661308277301
GradientRule,0.0078125,false,0.07071067811865475,16,0.792954598245414
GradientRule,0.0078125,true,0.1,32,1.0345850909779213
GradientRule,0.0078125,true,0.1,16,0.9400009345984909
GradientRule,0.0078125,false,0.035355339059327376,64,0.9262506369772637
GradientRule,0.0078125,true,0.1,64,0.9984606054183351
GradientRule,0.0078125,false,0.025,128,0.9870194440362453
GradientRule,0.0078125,true,0.1,128,1.0137298194037563
GradientRule,0.0078125,false,0.017677669529663688,256,0.9884567495849519
GradientRule,0.0078125,true,0.1,256,0.9816850030651595
GradientRule,0.0078125,false,0.0125,512,1.012169534916154
GradientRule,0.0078125,true,0.1,512,1.0082866250331328
GradientRule,0.0078125,false,0.008838834764831844,1024,1.0021729830749397
GradientRule,0.0078125,true,0.1,1024,1.0000741454035835
GradientRule,0.0078125,false,0.00625,2048,1.0036979325548285
GradientRule,0.0078125,true,0.1,2048,0.9971191889071268
GradientRule,0.00390625,false,0.1,8,1.0121229041854054
GradientRule,0.00390625,true,0.1,8,0.9444834453792325
GradientRule,0.00390625,false,0.05,32,0.8999771118555586
GradientRule,0.00390625,false,0.07071067811865475,16,0.824756176645621
GradientRule,0.00390625,true,0.1,32,0.9786869792362173
GradientRule,0.00390625,false,0.035355339059327376,64,1.0202150311641258
GradientRule,0.00390625,true,0.1,16,1.0131959689439132
GradientRule,0.00390625,true,0.1,64,0.9398139466150848
GradientRule,0.00390625,false,0.025,128,1.008228084213095
GradientRule,0.00390625,true,0.1,128,1.029920316055856
GradientRule,0.00390625,false,0.017677669529663688,256,0.9930840688161334
GradientRule,0.00390625,true,0.1,256,0.987279595894195
GradientRule,0.00390625,false,0.0125,512,1.0135894853499723
GradientRule,0.00390625,true,0.1,512,0.9975064669172877
GradientRule,0.00390625,false,0.008838834764831844,1024,0.9922178541595733
GradientRule,0.00390625,true,0.1,1024,1.0009725393214859
GradientRule,0.00390625,false,0.00625,2048,0.9904102169341817
GradientRule,0.00390625,true,0.1,2048,1.0025470236510512
GradientRule,0.001953125,false,0.1,8,0.7622831462972453
GradientRule,0.001953125,true,0.1,8,0.8864067929516434
GradientRule,0.001953125,false,0.05,32,0.9250391327811384
GradientRule,0.001953125,false,0.07071067811865475,16,0.88611272563309
GradientRule,0.001953125,true,0.1,32,0.9774890932169318
GradientRule,0.001953125,false,0.035355339059327376,64,0.9894646422491692
GradientRule,0.001953125,true,0.1,16,1.0422974404044847
GradientRule,0.001953125,true,0.1,64,1.0072583189252649
GradientRule,0.001953125,false,0.025,128,1.0427896753011925
GradientRule,0.001953125,true,0.1,128,0.9905670083263786
GradientRule,0.001953125,false,0.017677669529663688,256,1.026706811104774
GradientRule,0.001953125,true,0.1,256,1.0115274236764016
