filter,sparse_input,beta,dim,mse
DiagSF,true,0.1,1024,0.9577149174399024
DiagSF,false,0.00625,2048,0.9618621902340202
DiagSF,true,0.1,2048,0.986149182060104
BlockSF,false,0.008838834764831844,1024,0.9380517094111769
BlockSF,true,0.1,1024,0.958476758751829
BlockSF,false,0.00625,2048,0.9620412707406442
BlockSF,true,0.1,2048,0.989159732275091
FullSF,false,0.008838834764831844,1024,0.9306592156803212
FullSF,true,0.1,1024,0.9565028687817111
FullSF,false,0.00625,2048,0.9539916591848152
DiagSF,false,0.008838834764831844,1024,0.9293980006157746
DiagSF,true,0.1,1024,0.9593837049066851
DiagSF,false,0.00625,2048,0.9605829087703375
DiagSF,true,0.1,2048,0.9850448724109887
BlockSF,false,0.008838834764831844,1024,0.9272099343805037
BlockSF,true,0.1,1024,0.9559194641616473
BlockSF,false,0.00625,2048,0.9734881210381835
BlockSF,true,0.1,2048,0.9848788223865985
FullSF,false,0.008838834764831844,1024,0.9294235134592681
FullSF,true,0.1,1024,0.9437681299846384
FullSF,false,0.00625,2048,0.9775053144572349
DiagSF,false,0.008838834764831844,1024,0.9351164715612592
DiagSF,true,0.1,1024,0.9664639039559546
DiagSF,false,0.00625,2048,0.9453020290955572
DiagSF,true,0.1,2048,0.9873595427938929
BlockSF,false,0.008838834764831844,1024,0.9288227273232026
BlockSF,true,0.1,1024,0.9594447245156602
BlockSF,false,0.00625,2048,0.9556258539725796
BlockSF,true,0.1,2048,0.9759387974977998
FullSF,false,0.008838834764831844,1024,0.9250559290952963
FullSF,true,0.1,1024,0.9739789541939194
FullSF,false,0.00625,2048,0.9740793663561
DiagSF,false,0.008838834764831844,1024,0.9194246820650742
DiagSF,true,0.1,1024,0.9689838741129227
DiagSF,false,0.00625,2048,0.9577319449144123
DiagSF,true,0.1,2048,0.9929373698239559
BlockSF,false,0.008838834764831844,1024,0.9325153453215266
BlockSF,true,0.1,1024,0.9551145642133004
BlockSF,false,0.00625,2048,0.9579901088357424
BlockSF,true,0.1,2048,0.9880346479117472
FullSF,false,0.008838834764831844,1024,0.9303403655520572
FullSF,true,0.1,1024,0.9601703877452576
FullSF,false,0.00625,2048,0.9499110065975052
DiagSF,false,0.008838834764831844,1024,0.923175115353079
DiagSF,true,0.1,1024,0.9605637377106723
DiagSF,false,0.00625,2048,0.9480511132949695
DiagSF,true,0.1,2048,0.9863070271855952
BlockSF,false,0.008838834764831844,1024,0.9319527092806728
BlockSF,true,0.1,1024,0.9696286704362835
BlockSF,false,0.00625,2048,0.9648811829347338
BlockSF,true,0.1,2048,0.9879908120946563
FullSF,false,0.008838834764831844,1024,0.9256383845113124
FullSF,true,0.1,1024,0.9659534898096088
FullSF,false,0.00625,2048,0.9645178769400748
DiagSF,false,0.008838834764831844,1024,0.9305434207706307
DiagSF,true,0.1,1024,0.9774699043010822
DiagSF,false,0.00625,2048,0.9652192118506985
DiagSF,true,0.1,2048,0.9942683819941343
BlockSF,false,0.008838834764831844,1024,0.9267382137924411
BlockSF,true,0.1,1024,0.9604954307771157
BlockSF,false,0.00625,2048,0.9600969839653708
BlockSF,true,0.1,2048,0.9768957327129683
FullSF,false,0.008838834764831844,1024,0.92206768625836
FullSF,true,0.1,1024,0.9805842788422157
FullSF,false,0.00625,2048,0.9671898467080394
DiagSF,false,0.008838834764831844,1024,0.9245327481027985
DiagSF,true,0.1,1024,0.9735528879152545
DiagSF,false,0.00625,2048,0.9582439867991752
DiagSF,true,0.1,2048,0.9918231187110454
BlockSF,false,0.008838834764831844,1024,0.9406369126396273
BlockSF,true,0.1,1024,0.9623131337867902
BlockSF,false,0.00625,2048,0.955262412916406
BlockSF,true,0.1,2048,0.9873867334848462
FullSF,false,0.008838834764831844,1024,0.9239319942576584
FullSF,true,0.1,1024,0.955283459624633
FullSF,false,0.00625,2048,0.9532632564057422
DiagSF,false,0.008838834764831844,1024,0.9149082699822298
DiagSF,true,0.1,1024,0.9683078877283858
DiagSF,false,0.00625,2048,0.9579667885304635
DiagSF,true,0.1,2048,0.983821161844566
BlockSF,false,0.008838834764831844,1024,0.9185032768143623
BlockSF,true,0.1,1024,0.9698751873541528
BlockSF,false,0.00625,2048,0.9610420820372579
BlockSF,true,0.1,2048,0.9791630732114868
FullSF,false,0.008838834764831844,1024,0.9313306438487802
FullSF,true,0.1,1024,0.9703898574075814
FullSF,false,0.00625,2048,0.9698693948268813
DiagSF,false,0.008838834764831844,1024,0.9162859825331555
DiagSF,true,0.1,1024,0.9602103368094291
DiagSF,false,0.00625,2048,0.9711168928961147
DiagSF,true,0.1,2048,0.978233963939895
BlockSF,false,0.008838834764831844,1024,0.9398135568849216
BlockSF,true,0.1,1024,0.9546734516164654
BlockSF,false,0.00625,2048,0.958552108803569
BlockSF,true,0.1,2048,0.9861669802164775
FullSF,false,0.008838834764831844,1024,0.9294864550094137
FullSF,true,0.1,1024,0.9647591250845254
FullSF,false,0.00625,2048,0.9658245886428531
DiagSF,false,0.008838834764831844,1024,0.9162655674880024
DiagSF,true,0.1,1024,0.9602394392114852
DiagSF,false,0.00625,2048,0.9633803344381684
DiagSF,true,0.1,2048,0.9990617185206844
BlockSF,false,0.008838834764831844,1024,0.9420934206293455
BlockSF,true,0.1,1024,0.9586591381254267
BlockSF,false,0.00625,2048,0.9524306091238374
BlockSF,true,0.1,2048,0.9907318076009572
FullSF,false,0.008838834764831844,1024,0.9288690022239409
FullSF,true,0.1,1024,0.9541590705205438
FullSF,false,0.00625,2048,0.9682753624418865
DiagSF,false,0.008838834764831844,1024,0.9255999822327745
DiagSF,true,0.1,1024,0.9503195793136758
DiagSF,false,0.00625,2048,0.9517616598397753
DiagSF,true,0.1,2048,0.9993271936017888
BlockSF,false,0.008838834764831844,1024,0.9280049897142719
BlockSF,true,0.1,1024,0.9613020561915486
BlockSF,false,0.00625,2048,0.960508365779835
BlockSF,true,0.1,2048,0.9888810133979831
FullSF,false,0.008838834764831844,1024,0.9354545177742649
FullSF,true,0.1,1024,0.9649837375088172
FullSF,false,0.00625,2048,0.9601727354426304
DiagSF,false,0.008838834764831844,1024,0.9253288446502393
DiagSF,true,0.1,1024,0.9595530891930556
DiagSF,false,0.00625,2048,0.9683281114424813
DiagSF,true,0.1,2048,0.9745748172388371
BlockSF,false,0.008838834764831844,1024,0.9455567541391808
BlockSF,true,0.1,1024,0.9726818993179308
BlockSF,false,0.00625,2048,0.9623815392994052
BlockSF,true,0.1,2048,0.987857346571142
FullSF,false,0.008838834764831844,1024,0.9254522971023602
FullSF,true,0.1,1024,0.9546373922189061
FullSF,false,0.00625,2048,0.9728383482312467
DiagSF,false,0.008838834764831844,1024,0.9350226408330371
DiagSF,true,0.1,1024,0.9741895654518509
DiagSF,false,0.00625,2048,0.963680632983931
DiagSF,true,0.1,2048,0.9872795389130143
BlockSF,false,0.008838834764831844,1024,0.9209820599543515
BlockSF,true,0.1,1024,0.9600482541117709
BlockSF,false,0.00625,2048,0.9697807903046879
BlockSF,true,0.1,2048,0.9895160789052421
FullSF,false,0.008838834764831844,1024,0.9392815711190144
FullSF,true,0.1,1024,0.9602882815282794
FullSF,false,0.00625,2048,0.9664875976656496
DiagSF,false,0.008838834764831844,1024,0.9446145189613391
DiagSF,false,0.00625,2048,0.9616887084923983
DiagSF,true,0.1,1024,0.9563648208800092
BlockSF,false,0.008838834764831844,1024,0.9366973210638271
DiagSF,true,0.1,2048,0.984433179940209
BlockSF,false,0.00625,2048,0.9647330249265988
BlockSF,true,0.1,1024,0.9690105530702346
BlockSF,true,0.1,2048,0.9852193137602514
FullSF,false,0.008838834764831844,1024,0.9253810364985464
FullSF,true,0.1,1024,0.9703091680900535
FullSF,false,0.00625,2048,0.9694430004915329
DiagSF,false,0.008838834764831844,1024,0.9227062410936827
DiagSF,false,0.00625,2048,0.9562340824726212
DiagSF,true,0.1,1024,0.9566392537745092
BlockSF,false,0.008838834764831844,1024,0.946961497061299
DiagSF,true,0.1,2048,0.9828431292290791
BlockSF,false,0.00625,2048,0.9664731419838247
BlockSF,true,0.1,1024,0.9727556159785831
BlockSF,true,0.1,2048,0.9876817681503333
FullSF,false,0.008838834764831844,1024,0.9311586586484063
FullSF,true,0.1,1024,0.9648350479711276
FullSF,false,0.00625,2048,0.9719713296128821
DiagSF,false,0.008838834764831844,1024,0.9250123002052948
DiagSF,false,0.00625,2048,0.9738326628180399
DiagSF,true,0.1,1024,0.9487399902694597
BlockSF,false,0.008838834764831844,1024,0.932238567279696
DiagSF,true,0.1,2048,0.9917059711571448
BlockSF,false,0.00625,2048,0.9659767176977426
BlockSF,true,0.1,1024,0.9694603471664308
BlockSF,true,0.1,2048,0.9850460632068695
FullSF,false,0.008838834764831844,1024,0.921981503059592
FullSF,true,0.1,1024,0.9774771747365553
FullSF,false,0.00625,2048,0.9727989320023462
DiagSF,false,0.008838834764831844,1024,0.9131433032189135
DiagSF,true,0.1,1024,0.971836492140661
DiagSF,false,0.00625,2048,0.9702691170483001
DiagSF,true,0.1,2048,0.9810890386728729
BlockSF,false,0.008838834764831844,1024,0.9222792785558209
BlockSF,true,0.1,1024,0.9558006108051965
BlockSF,false,0.00625,2048,0.9674075712715223
BlockSF,true,0.1,2048,0.97650758313323
FullSF,false,0.008838834764831844,1024,0.9159233942929658
FullSF,true,0.1,1024,0.9632016297681572
FullSF,false,0.00625,2048,0.9649634133485433
DiagSF,false,0.008838834764831844,1024,0.9304857303200257
DiagSF,true,0.1,1024,0.9712476389946195
DiagSF,false,0.00625,2048,0.9731510706399994
DiagSF,true,0.1,2048,0.9729966452060822
BlockSF,false,0.008838834764831844,1024,0.9345527568398713
BlockSF,true,0.1,1024,0.9671652611702153
BlockSF,false,0.00625,2048,0.9692138332440338
BlockSF,true,0.1,2048,0.9783702001847666
FullSF,false,0.008838834764831844,1024,0.9096306512231244
FullSF,true,0.1,1024,0.9615849772015431
FullSF,false,0.00625,2048,0.9634792623273999
DiagSF,false,0.008838834764831844,1024,0.9487061496723077
DiagSF,true,0.1,1024,0.9782764618243451
DiagSF,false,0.00625,2048,0.9513146447094536
DiagSF,true,0.1,2048,0.9802159181723814
BlockSF,false,0.008838834764831844,1024,0.9163199437464554
BlockSF,true,0.1,1024,0.9649589689607978
BlockSF,false,0.00625,2048,0.9538865729950751
BlockSF,true,0.1,2048,0.975658952524686
FullSF,false,0.008838834764831844,1024,0.9321984205674667
FullSF,true,0.1,1024,0.9687045166869445
FullSF,false,0.00625,2048,0.9645919817817504
DiagSF,false,0.008838834764831844,1024,0.9145748550065306
DiagSF,true,0.1,1024,0.9466776627024822
DiagSF,false,0.00625,2048,0.9510813443971274
DiagSF,true,0.1,2048,0.9973618202855977
BlockSF,false,0.008838834764831844,1024,0.9342889515665189
BlockSF,true,0.1,1024,0.9555198485890584
BlockSF,false,0.00625,2048,0.9550176833220549
BlockSF,true,0.1,2048,0.9853917483126007
FullSF,false,0.008838834764831844,1024,0.9218913396927908
FullSF,true,0.1,1024,0.971360531665508
FullSF,false,0.00625,2048,0.9611784305184858
DiagSF,false,0.008838834764831844,1024,0.9269053162649574
DiagSF,true,0.1,1024,0.9558093706923574
DiagSF,false,0.00625,2048,0.9635206952295237
DiagSF,true,0.1,2048,0.9893546255743667
BlockSF,false,0.008838834764831844,1024,0.9141564427394158
BlockSF,true,0.1,1024,0.9729685017771398
BlockSF,false,0.00625,2048,0.9613713723049804
BlockSF,true,0.1,2048,0.9865303830132374
FullSF,false,0.008838834764831844,1024,0.9244349750557543
FullSF,true,0.1,1024,0.9681038216499571
FullSF,false,0.00625,2048,0.9670098003987592
DiagSF,false,0.008838834764831844,1024,0.9418967424947198
DiagSF,true,0.1,1024,0.962575393300201
DiagSF,false,0.00625,2048,0.9585198306078215
DiagSF,true,0.1,2048,0.9830630751554846
BlockSF,false,0.008838834764831844,1024,0.9442479549916792
BlockSF,true,0.1,1024,0.9476792005594288
BlockSF,false,0.00625,2048,0.9578371148546793
BlockSF,true,0.1,2048,0.9806664879873586
FullSF,false,0.008838834764831844,1024,0.921083587329274
FullSF,true,0.1,1024,0.9687433755432108
FullSF,false,0.00625,2048,0.9581803849439432
DiagSF,false,0.008838834764831844,1024,0.9364213883554813
DiagSF,true,0.1,1024,0.9577587667970953
DiagSF,false,0.00625,2048,0.9626148879376892
DiagSF,true,0.1,2048,0.9873140580045004
BlockSF,false,0.008838834764831844,1024,0.9283340146134949
BlockSF,true,0.1,1024,0.9773228412072092
BlockSF,false,0.00625,2048,0.9715044698224474
BlockSF,true,0.1,2048,0.9879497627822288
FullSF,false,0.008838834764831844,1024,0.9245503823189559
FullSF,true,0.1,1024,0.9634136332371247
FullSF,false,0.00625,2048,0.9554686709526461
DiagSF,false,0.008838834764831844,1024,0.9225687440368252
DiagSF,true,0.1,1024,0.9607514132373793
DiagSF,false,0.00625,2048,0.9712620170466988
DiagSF,true,0.1,2048,0.9919588003144784
BlockSF,false,0.008838834764831844,1024,0.9190375900365383
BlockSF,true,0.1,1024,0.9741616697640058
BlockSF,false,0.00625,2048,0.9608678027828684
BlockSF,true,0.1,2048,0.983808999235385
FullSF,false,0.008838834764831844,1024,0.9265394520497672
FullSF,true,0.1,1024,0.953302840379357
FullSF,false,0.00625,2048,0.9553052514819023
DiagSF,false,0.008838834764831844,1024,0.9452044010213636
DiagSF,true,0.1,1024,0.973865352510709
DiagSF,false,0.00625,2048,0.9672998938759182
DiagSF,true,0.1,2048,0.9872966602065336
BlockSF,false,0.008838834764831844,1024,0.9431001560497936
BlockSF,true,0.1,1024,0.9595725006767625
BlockSF,false,0.00625,2048,0.9556329510710313
BlockSF,true,0.1,2048,0.9807874323863133
FullSF,false,0.008838834764831844,1024,0.9090565249764953
FullSF,true,0.1,1024,0.9596396125207397
FullSF,false,0.00625,2048,0.9595821829556577
DiagSF,false,0.008838834764831844,1024,0.9360140952038318
DiagSF,true,0.1,1024,0.9568412810461753
DiagSF,false,0.00625,2048,0.9623901578411671
DiagSF,true,0.1,2048,0.9796006956419535
BlockSF,false,0.008838834764831844,1024,0.9362510290839505
BlockSF,true,0.1,1024,0.971705452141247
BlockSF,false,0.00625,2048,0.9585810986773166
BlockSF,true,0.1,2048,0.9863901648713658
FullSF,false,0.008838834764831844,1024,0.9340074109557189
FullSF,true,0.1,1024,0.9648755914129286
FullSF,false,0.00625,2048,0.9464589193028681
DiagSF,false,0.008838834764831844,1024,0.9209378344486518
DiagSF,true,0.1,1024,0.959105122736186
DiagSF,false,0.00625,2048,0.9675026062327846
DiagSF,true,0.1,2048,0.9861219120117708
BlockSF,false,0.008838834764831844,1024,0.926097807613963
BlockSF,true,0.1,1024,0.9731339700192997
BlockSF,false,0.00625,2048,0.9649715760059785
BlockSF,true,0.1,2048,0.9844622190440366
FullSF,false,0.008838834764831844,1024,0.93425573168802
FullSF,true,0.1,1024,0.9545457246448854
FullSF,false,0.00625,2048,0.9575607834355219
DiagSF,false,0.008838834764831844,1024,0.9328972703044427
DiagSF,true,0.1,1024,0.9669432876509481
DiagSF,false,0.00625,2048,0.962482951057609
DiagSF,true,0.1,2048,0.9791570331542369
BlockSF,false,0.008838834764831844,1024,0.9435734375815675
BlockSF,true,0.1,1024,0.9640745851739683
BlockSF,false,0.00625,2048,0.965340801145648
BlockSF,true,0.1,2048,1.001702603625055
FullSF,false,0.008838834764831844,1024,0.9281454115269475
FullSF,true,0.1,1024,0.9615636420321066
FullSF,false,0.00625,2048,0.9524677528144272
DiagSF,false,0.008838834764831844,1024,0.9102310322315793
DiagSF,true,0.1,1024,0.9604572091378186
DiagSF,false,0.00625,2048,0.9573032343505637
DiagSF,true,0.1,2048,0.9970850430269169
BlockSF,false,0.008838834764831844,1024,0.9147035230514925
BlockSF,true,0.1,1024,0.9667937963594114
BlockSF,false,0.00625,2048,0.9645426419491817
BlockSF,true,0.1,2048,0.9799082960310497
FullSF,false,0.008838834764831844,1024,0.9323122227316216
FullSF,true,0.1,1024,0.9769306789167749
FullSF,false,0.00625,2048,0.962985440936963
DiagSF,false,0.008838834764831844,1024,0.943289009903106
DiagSF,true,0.1,1024,0.9631360112557071
DiagSF,false,0.00625,2048,0.9595841773072271
DiagSF,true,0.1,2048,0.9898039812496486
BlockSF,false,0.008838834764831844,1024,0.929033706419493
BlockSF,true,0.1,1024,0.9625536872357237
BlockSF,false,0.00625,2048,0.9603064112420939
BlockSF,true,0.1,2048,0.9948410120397678
FullSF,false,0.008838834764831844,1024,0.9216428970916445
FullSF,true,0.1,1024,0.950994761794068
FullSF,false,0.00625,2048,0.9600733030633124
DiagSF,false,0.008838834764831844,1024,0.9336400384395231
DiagSF,true,0.1,1024,0.9536346849988393
DiagSF,false,0.00625,2048,0.9591109897633384
DiagSF,true,0.1,2048,0.9965970353695633
BlockSF,false,0.008838834764831844,1024,0.9339470401046606
BlockSF,true,0.1,1024,0.9443218619549559
BlockSF,false,0.00625,2048,0.9524910702719066
BlockSF,true,0.1,2048,0.9814099457532317
FullSF,false,0.008838834764831844,1024,0.9220063301390382
FullSF,true,0.1,1024,0.9547011621031755
FullSF,false,0.00625,2048,0.969540605033711
DiagSF,false,0.008838834764831844,1024,0.9219490886570065
DiagSF,true,0.1,1024,0.9558049663510715
DiagSF,false,0.00625,2048,0.952683694920927
DiagSF,true,0.1,2048,0.9835190497855267
BlockSF,false,0.008838834764831844,1024,0.9179520141095239
BlockSF,true,0.1,1024,0.9487853695385158
BlockSF,false,0.00625,2048,0.9652591563427405
BlockSF,true,0.1,2048,0.9956694041176946
FullSF,false,0.008838834764831844,1024,0.9282012819600914
FullSF,true,0.1,1024,0.9568590700339293
FullSF,false,0.00625,2048,0.9602729244756083
DiagSF,false,0.008838834764831844,1024,0.9374287499609864
DiagSF,true,0.1,1024,0.9483627580788355
DiagSF,false,0.00625,2048,0.963999668519643
DiagSF,true,0.1,2048,0.9869360823025254
BlockSF,false,0.008838834764831844,1024,0.9351938473805684
BlockSF,true,0.1,1024,0.9516829611140416
BlockSF,false,0.00625,2048,0.9665302271503786
BlockSF,true,0.1,2048,0.9900318869451986
FullSF,false,0.008838834764831844,1024,0.9222707862766023
FullSF,true,0.1,1024,0.9589732822845252
FullSF,false,0.00625,2048,0.9689609392531386
DiagSF,false,0.008838834764831844,1024,0.92155630035035
DiagSF,true,0.1,1024,0.9671308447510653
DiagSF,false,0.00625,2048,0.961042145059842
DiagSF,true,0.1,2048,0.9840977091289222
BlockSF,false,0.008838834764831844,1024,0.9286770723043469
BlockSF,true,0.1,1024,0.959057418748276
BlockSF,false,0.00625,2048,0.9630589247159986
BlockSF,true,0.1,2048,1.0015817094308943
FullSF,false,0.008838834764831844,1024,0.9299855094643349
FullSF,true,0.1,1024,0.9762964834516356
FullSF,false,0.00625,2048,0.9584731225493983
DiagSF,false,0.008838834764831844,1024,0.9387348429611632
DiagSF,true,0.1,1024,0.9674266201800744
DiagSF,false,0.00625,2048,0.9591856967671767
DiagSF,true,0.1,2048,0.9878825969830131
BlockSF,false,0.008838834764831844,1024,0.9306296324438359
BlockSF,true,0.1,1024,0.9371713958098514
BlockSF,false,0.00625,2048,0.963293477177671
BlockSF,true,0.1,2048,0.9827800968759383
FullSF,false,0.008838834764831844,1024,0.9239274905500799
FullSF,true,0.1,1024,0.9514230459119267
FullSF,false,0.00625,2048,0.9530558422587754
DiagSF,false,0.008838834764831844,1024,0.9328043970259595
DiagSF,true,0.1,1024,0.9328550797857758
DiagSF,false,0.00625,2048,0.9650140060607947
DiagSF,true,0.1,2048,0.9927960812898229
BlockSF,false,0.008838834764831844,1024,0.9312078055363157
BlockSF,true,0.1,1024,0.9467787133165271
BlockSF,false,0.00625,2048,0.9646525403093943
BlockSF,true,0.1,2048,0.9759464054729624
FullSF,false,0.008838834764831844,1024,0.9200635053971251
FullSF,true,0.1,1024,0.9634427153423781
FullSF,false,0.00625,2048,0.9592245102157462
DiagSF,false,0.008838834764831844,1024,0.9314511497221749
DiagSF,true,0.1,1024,0.9606086792503936
DiagSF,false,0.00625,2048,0.9631290776907072
DiagSF,true,0.1,2048,0.9948962296096009
BlockSF,false,0.008838834764831844,1024,0.9395069859694696
BlockSF,true,0.1,1024,0.9569790890941111
BlockSF,false,0.00625,2048,0.9660673692297164
BlockSF,true,0.1,2048,0.9865027863134991
FullSF,false,0.008838834764831844,1024,0.9234557063662017
FullSF,true,0.1,1024,0.9585600601425511
FullSF,false,0.00625,2048,0.9468266883134433
DiagSF,false,0.008838834764831844,1024,0.9294732767197846
DiagSF,true,0.1,1024,0.9627338370738691
DiagSF,false,0.00625,2048,0.9620574908755793
DiagSF,true,0.1,2048,0.9829765812118342
BlockSF,false,0.008838834764831844,1024,0.932560181056958
BlockSF,true,0.1,1024,0.9576026901791057
BlockSF,false,0.00625,2048,0.9601143221837195
BlockSF,true,0.1,2048,0.9839828025832481
FullSF,false,0.008838834764831844,1024,0.9200871460760914
FullSF,true,0.1,1024,0.9668883824125142
FullSF,false,0.00625,2048,0.9587049103895041
